id,declined,valueClient,extraCost,valueResources,net,processDuration,daysOnContact,daysOnInterview,daysOnSendCV,daysOnReturn,daysOnCSchedule,daysOnCRealized,daysOnApproved,daysOnClosed
1329,0,12600.0,0.0,8736.0,1545.6,28,0,2,0,2,3,3,0,0
1330,0,6786.72,0.0,1800.0,2387.96352,5,0,0,0,0,0,0,0,0
1331,0,16296.0,0.0,10500.0,2797.5359999999996,6,0,0,0,0,0,2,0,0
1332,0,15120.0,0.0,10752.0,1316.0448,49,0,1,3,7,10,4,13,0
1333,0,11760.0,0.0,5376.0,4220.16,13,0,1,1,0,4,1,0,0
1334,0,12999.84,0.0,8400.0,2207.86944,18,0,0,0,5,6,2,0,0
1335,0,16800.0,0.0,7200.0,979.2,62,0,0,3,5,3,17,0,0
1336,0,4536.0,0.0,2520.0,1181.376,5,0,0,0,0,0,0,0,0
1337,0,17640.0,0.0,10416.0,3978.24,12,0,0,0,0,1,0,0,0
1338,0,11760.0,0.0,8064.0,1532.16,28,0,1,0,0,5,15,0,0
1339,0,15456.0,0.0,9240.0,3372.0959999999995,22,0,1,0,6,2,0,0,0
1340,0,10920.0,0.0,9072.0,-161.28,33,0,0,0,6,6,7,0,0
1341,0,12000.0,0.0,4500.0,1917.0,27,0,1,0,6,1,0,0,0
1342,0,10920.0,0.0,8400.0,510.72,28,0,1,0,6,16,0,0,0
1343,0,9999.36,0.0,10000.0,-8840.52224,133,0,0,4,0,9,8,0,0
1344,0,14448.0,0.0,13440.0,-1650.432,20,0,0,1,0,0,5,0,0
1345,0,9530.07,0.0,2681.77,3083.43962,10,0,4,0,0,1,1,0,0
1346,0,23016.0,0.0,14616.0,4165.056,11,0,0,0,0,0,0,0,0
1347,0,15120.0,0.0,3500.0,428.4,26,0,2,0,3,1,1,5,0
1348,0,11928.0,0.0,5376.0,4357.248,14,0,0,0,0,1,3,0,0
1349,0,2184.0,0.0,0.0,1782.144,6,0,0,0,0,0,0,0,0
1350,0,11854.84,0.0,4200.0,2323.54944,14,0,1,0,0,1,5,1,0
1351,0,8400.0,0.0,7224.0,-369.6,38,0,0,0,1,6,0,0,0
1352,0,15456.0,0.0,9744.0,2868.0959999999995,21,0,1,0,4,7,1,0,0
1353,0,9172.8,0.0,7560.0,-74.9952,41,0,0,0,2,4,6,0,0
1354,0,13278.72,0.0,8568.0,2267.43552,27,0,1,0,5,1,0,0,0
1355,0,15120.0,0.0,8904.0,3433.92,49,0,1,0,14,8,6,7,0
1356,0,10248.0,0.0,6720.0,1642.368,28,0,0,0,7,5,1,0,0
1357,0,8400.0,0.0,5376.0,1478.4,53,0,1,0,8,22,14,0,0
1358,0,8400.0,0.0,5376.0,1478.4,27,0,0,0,1,6,14,0,0
1359,0,20160.0,0.0,10920.0,5530.56,28,0,0,0,0,8,0,0,0
1360,0,12264.0,0.0,9240.0,767.424,24,0,5,0,1,1,6,0,0
1361,0,15500.0,0.0,6114.0,2254.2,24,0,0,1,6,7,7,0,0
1362,0,22600.0,0.0,9000.0,3141.6,40,0,0,0,0,4,17,18,0
1363,0,12647.04,0.0,9728.88,591.10464,7,0,0,0,0,0,0,0,0
1364,0,11486.16,0.0,8835.12,537.58656,7,0,0,0,0,0,0,0,0
1365,0,10286.0,0.0,3500.0,2268.376,22,0,7,0,3,4,2,0,0
1366,0,13440.0,0.0,15792.0,-4824.96,15,0,0,0,3,0,3,0,0
1367,0,14448.0,0.0,9072.0,2717.5679999999998,13,0,0,0,0,0,4,3,0
1368,0,14784.0,0.0,9408.0,2655.744,13,0,0,0,2,0,1,0,0
1369,0,10416.0,0.0,6300.0,2199.456,19,0,0,0,7,5,0,0,0
1370,0,11575.2,0.0,8904.0,541.3632,14,0,0,0,6,0,0,0,0
1371,0,16800.0,0.0,5581.0,759.0160000000001,34,0,6,0,0,9,10,0,0
1372,0,11575.2,0.0,8904.0,541.3632,17,0,0,0,11,0,0,0,0
1373,0,11487.84,0.0,8836.8,537.2774400000001,6,0,0,0,0,0,0,0,0
1374,0,16800.0,0.0,5581.0,759.0160000000001,40,0,0,0,0,5,29,0,0
1375,0,16800.0,0.0,7500.0,1020.0,59,0,2,5,22,0,0,22,0
1376,0,16800.0,0.0,11424.0,2284.8,6,0,0,0,0,0,0,3,0
1377,0,10500.0,0.0,4000.0,1568.0,32,0,0,0,25,1,0,0,0
1378,0,19320.0,0.0,13440.0,2325.12,11,0,0,0,4,0,2,0,0
1379,0,11760.0,0.0,7896.0,1700.16,1,0,0,0,0,0,0,0,0
1380,0,16800.0,0.0,5000.0,680.0,21,0,0,0,0,3,5,10,0
1381,0,16800.0,0.0,1800.0,244.8,19,0,1,4,2,1,5,10,0
1382,0,16800.0,0.0,2500.0,340.0,15,0,0,0,1,7,0,10,0
1383,0,8736.0,0.0,6720.0,408.57599999999996,1,0,0,0,1,0,0,0,0
1384,0,16800.0,0.0,0.0,0.0,27,0,2,0,3,2,0,1,13
1385,0,14616.0,0.0,10080.0,1846.656,14,0,1,0,0,4,0,0,0
1386,0,13104.0,0.0,8400.0,2292.864,7,0,0,0,0,1,0,0,0
1387,0,10920.0,0.0,6720.0,2190.72,0,0,0,0,0,0,0,0,0
1388,0,25872.0,0.0,18480.0,2631.552,0,0,0,0,0,0,0,0,0
1389,0,15960.0,0.0,12264.0,759.36,0,0,0,0,0,0,0,0,0
1390,0,10920.0,0.0,8400.0,510.72,0,0,0,0,0,0,0,0,0
1391,0,12012.0,0.0,9240.0,561.7919999999999,0,0,0,0,0,0,0,0,0
1392,0,11642.4,0.0,8499.12,1001.0784,0,0,0,0,0,0,0,0,0
1393,0,10000.0,0.0,4300.0,635.0,0,0,0,0,0,0,0,0,0
1394,0,9530.07,0.0,3500.0,1651.53712,0,0,0,0,0,0,0,0,0
1395,1,12096.0,0.0,10500.0,-7979.664000000001,8,0,0,0,0,0,0,0,0
1396,1,12600.0,0.0,8400.0,1881.6,36,0,0,0,0,0,0,0,0
1397,1,17472.0,0.0,10584.0,3673.152,17,0,0,0,0,0,0,0,0
1398,1,12159.0,0.0,4800.0,1521.744,39,0,0,0,0,0,0,0,0
1399,1,12408.48,0.0,7158.48,2966.83968,17,0,0,0,0,0,0,0,0
1400,1,9744.0,0.0,6720.0,1231.104,49,0,0,0,0,0,0,0,0
1401,1,17562.72,0.0,9072.0,5259.179520000001,21,0,0,0,0,0,0,0,0
1402,1,4662.0,0.0,3612.0,192.192,8,0,0,0,0,0,0,0,0
1403,1,16800.0,0.0,4500.0,5833.8,28,0,0,0,0,0,0,0,0
1404,1,9912.0,0.0,6216.0,1872.192,83,0,0,0,0,0,0,0,0
1405,1,13776.0,0.0,7812.0,3429.216,39,0,0,0,0,0,0,0,0
1406,1,13440.0,0.0,8064.0,2903.04,35,0,0,0,0,0,0,0,0
1407,1,13440.0,0.0,8064.0,2903.04,17,0,0,0,0,0,0,0,0
1408,1,0.0,0.0,7056.0,0.0,17,0,3,1,0,3,2,1,0
1409,1,7896.0,0.0,4200.0,2243.136,24,0,2,0,1,7,13,0,0
1410,1,0.0,0.0,7198.8,0.0,19,0,0,0,0,0,0,0,0
1411,1,13776.0,0.0,7998.48,891.9904895999999,26,0,0,0,0,1,2,0,0
1412,1,15052.8,0.0,6000.0,2083.0848,21,0,0,0,2,5,0,1,0
1413,1,15120.0,0.0,6233.0,762.9192,25,0,0,0,2,4,8,1,0
1414,1,8736.0,0.0,7500.0,-5621.424,20,0,0,0,0,0,0,0,0
1415,1,8400.0,0.0,5040.0,1814.4,28,0,0,0,0,0,0,0,0
1416,1,16800.0,0.0,3665.0,498.44,34,0,1,0,1,5,22,0,0
1417,1,11592.0,0.0,9240.0,219.072,6,0,0,0,0,0,0,0,0
1418,1,11928.0,0.0,6720.0,648.8832,33,0,0,0,1,6,2,0,0
1419,1,4499.04,0.0,2499.84,1171.37664,47,0,0,0,9,3,30,0,0
1420,1,8904.0,0.0,5544.0,1721.664,32,0,5,0,1,22,0,0,0
1421,1,17472.0,0.0,10080.0,4177.152,14,0,0,5,1,2,0,0,0
1422,1,15456.0,0.0,11004.0,1608.096,14,0,0,0,8,0,0,0,3
1423,1,10920.0,0.0,20160.0,-11249.28,35,0,0,0,14,14,0,1,0
1424,1,13104.0,0.0,8000.0,-2907.136,35,0,1,0,1,12,7,3,0
1425,1,13104.0,0.0,9240.0,1452.864,21,0,0,3,1,4,2,0,0
1426,1,20496.0,0.0,11760.0,4964.736,22,0,5,0,1,8,1,1,0
1427,1,10286.0,0.0,3500.0,2268.376,34,1,2,0,0,3,0,0,0
1428,0,11424.0,0.0,6720.0,2601.984,27,0,6,0,7,2,0,5,0
1429,0,16800.0,0.0,10500.0,1428.0,14,0,0,0,0,0,0,0,0
1430,0,25000.0,0.0,11000.0,1700.0,61,0,0,0,0,7,9,10,0
1431,0,10920.0,0.0,8064.0,846.72,18,0,0,0,11,0,0,0,0
1432,0,10920.0,0.0,7560.0,1350.72,12,0,0,0,11,0,0,0,0
1433,0,9240.0,0.0,6384.0,1155.84,15,0,0,0,8,2,0,0,0
1434,0,9525.0,0.0,10000.0,-9227.6,7,0,0,0,0,0,0,6,0
1435,0,8400.0,0.0,5040.0,1814.4,24,0,0,0,4,8,0,1,0
1436,0,0.0,0.0,7000.0,0.0,1,0,0,0,0,0,0,0,0
1437,0,15120.0,0.0,7924.3,969.93432,19,0,1,0,0,1,4,1,0
1438,0,5880.0,0.0,1141.0,2801.33,14,0,0,0,7,6,1,0,0
1439,0,10920.0,0.0,8400.0,510.72,28,0,0,0,2,6,6,3,0
1440,0,0.0,0.0,4200.0,0.0,2,0,1,1,0,0,0,0,0
1441,0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,1617,0
1442,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1573,0
1443,0,0.0,0.0,14280.0,0.0,0,0,0,0,0,0,0,1557,0
1444,0,0.0,0.0,7560.0,0.0,31,0,0,0,0,0,0,1523,0
1445,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1522,0
1446,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1488,0
1447,0,0.0,0.0,4200.0,0.0,0,0,0,0,0,0,0,1475,0
1448,0,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,1449,0
1449,0,0.0,0.0,14112.0,0.0,0,0,0,0,0,0,0,1447,0
1450,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1447,0
1451,0,0.0,0.0,1344.0,0.0,7,0,0,0,0,0,0,1446,0
1452,0,0.0,0.0,2500.0,0.0,24,0,0,0,0,0,0,1434,0
1453,0,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,1426,0
1454,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,1425,0
1455,0,0.0,0.0,8500.0,0.0,0,0,0,0,0,0,0,1406,0
1456,0,0.0,0.0,12600.0,0.0,0,0,0,0,0,0,0,1400,0
1457,0,0.0,0.0,8400.0,0.0,0,0,0,0,0,0,0,1379,0
1458,0,0.0,0.0,6720.0,0.0,46,0,0,0,0,0,0,1365,0
1459,0,0.0,0.0,2100.0,0.0,0,0,0,0,0,0,0,1251,0
1460,0,0.0,0.0,7560.0,0.0,0,0,0,0,0,0,0,1243,0
1461,0,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,1176,0
1462,0,0.0,0.0,9240.0,0.0,0,0,0,0,0,0,0,1162,0
1463,0,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,1153,0
1464,0,0.0,0.0,12096.0,0.0,0,0,0,0,0,0,0,1137,0
1465,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,1137,0
1466,0,0.0,0.0,1200.0,0.0,0,0,0,0,0,0,0,1099,0
1467,0,0.0,0.0,4704.0,0.0,0,0,0,0,0,0,0,1048,0
1468,0,0.0,0.0,8400.0,0.0,0,0,0,0,0,0,0,948,0
1469,0,0.0,0.0,8736.0,0.0,0,0,0,0,0,0,0,937,0
1470,0,0.0,0.0,7056.0,0.0,0,0,0,0,0,0,0,936,0
1471,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,893,0
1472,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,878,0
1473,0,0.0,0.0,8500.0,0.0,0,0,0,0,0,0,0,847,0
1474,0,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,838,0
1475,0,0.0,0.0,5500.0,0.0,0,0,0,0,0,0,0,815,0
1476,0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,770,0
1477,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,755,0
1478,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,717,0
1479,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,671,0
1480,0,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,661,0
1481,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,661,0
1482,0,0.0,0.0,18816.0,0.0,0,0,0,0,0,0,0,627,0
1483,0,0.0,0.0,0.0,0.0,0,0,2,0,8,7,0,530,0
1484,0,0.0,0.0,3696.0,0.0,0,0,0,0,0,0,0,521,0
1485,0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,3,469,0
1486,0,0.0,0.0,6000.0,0.0,0,0,1,1,0,8,1,430,0
1487,0,0.0,0.0,9408.0,0.0,0,0,0,0,5,8,0,418,0
1488,0,0.0,0.0,14500.0,0.0,0,0,6,0,0,1,3,385,0
1489,0,0.0,0.0,6000.0,0.0,0,0,0,0,8,6,0,336,0
1490,0,0.0,0.0,0.0,0.0,0,0,7,0,0,7,6,315,0
1491,0,0.0,0.0,3000.0,0.0,0,0,2,0,0,2,1,297,0
1492,0,0.0,0.0,10080.0,0.0,0,0,0,0,1,1,3,280,0
1493,0,0.0,0.0,11760.0,0.0,0,0,4,0,0,35,8,272,0
1494,0,0.0,0.0,4800.0,0.0,0,0,0,0,10,4,16,271,0
1495,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,13,271,0
1496,0,0.0,0.0,0.0,0.0,0,1,0,0,3,1,7,230,0
1497,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,2,222,0
1498,0,0.0,0.0,6500.0,0.0,0,0,2,0,1,1,5,208,0
1499,0,0.0,0.0,0.0,0.0,0,0,2,0,6,5,15,174,0
1500,0,0.0,0.0,7000.0,0.0,0,0,0,0,11,6,0,137,0
1501,0,0.0,0.0,4000.0,0.0,0,0,1,0,2,5,20,126,0
1502,0,0.0,0.0,10920.0,0.0,0,0,0,0,1,1,5,117,0
1503,0,0.0,0.0,0.0,0.0,0,0,0,0,1,14,0,96,0
1504,0,0.0,0.0,25200.0,0.0,0,0,1,0,0,6,15,62,0
1505,0,0.0,0.0,1.5119999999999998,0.0,0,0,2,0,11,8,0,54,0
1506,0,0.0,0.0,10416.0,0.0,0,0,0,0,0,0,0,53,0
1507,0,0.0,0.0,2000.0,0.0,0,0,1,0,0,4,1,41,0
1508,0,0.0,0.0,9800.0,0.0,0,0,2,0,0,2,0,24,0
1509,0,0.0,0.0,11760.0,0.0,0,1,0,5,1,7,5,21,0
1510,0,0.0,0.0,6720.0,0.0,0,0,2,0,5,0,0,0,0
1511,0,0.0,0.0,5700.0,0.0,0,0,3,0,2,5,0,0,0
1512,0,0.0,0.0,5500.0,0.0,0,0,0,6,0,0,0,0,0
1513,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,0
1514,0,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0,0
1515,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1516,0,0.0,0.0,10000.0,0.0,0,0,0,0,0,0,0,0,0
1517,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0,0
1518,0,0.0,0.0,12600.0,0.0,0,0,0,0,0,0,0,0,0
1519,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1520,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1521,0,0.0,0.0,21840.0,0.0,0,0,0,0,0,0,0,0,0
1522,0,0.0,0.0,13000.0,0.0,0,0,0,0,0,0,0,0,0
1523,0,0.0,0.0,17976.0,0.0,0,0,0,0,0,0,0,0,0
1524,0,0.0,0.0,10920.0,0.0,0,0,0,0,0,0,0,0,0
1525,0,0.0,0.0,8500.0,0.0,0,0,0,0,0,0,0,0,0
1526,0,8400.0,0.0,0.0,6854.4,0,0,0,0,0,0,0,0,0
1527,0,8400.0,0.0,8400.0,571.2,0,0,0,0,0,0,0,0,0
1528,0,0.0,0.0,1000.0,0.0,0,0,0,0,0,0,0,0,0
1529,0,0.0,0.0,1400.0,0.0,0,0,0,0,0,0,0,0,0
1530,0,0.0,0.0,11645.66,0.0,0,0,0,0,0,0,0,0,0
1531,0,5101.0,0.0,6000.0,693.7360000000001,0,0,0,0,0,0,0,0,0
1532,1,0.0,0.0,7500.0,0.0,12,0,0,0,0,0,0,0,0
1533,0,0.0,0.0,3024.0,0.0,3,0,0,0,0,0,0,0,1659
1534,0,0.0,0.0,9000.0,0.0,10,0,0,0,0,0,0,0,1659
1535,0,0.0,0.0,2000.0,0.0,16,0,0,0,0,0,0,0,1656
1536,0,0.0,0.0,10080.0,0.0,11,0,0,0,0,0,0,0,1655
1537,0,0.0,0.0,10920.0,0.0,14,0,0,0,0,0,0,0,1655
1538,0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,1655
1539,0,0.0,0.0,2000.0,0.0,17,0,0,0,0,0,0,0,1650
1540,0,0.0,0.0,7560.0,0.0,4,0,0,0,0,0,0,0,1649
1541,0,0.0,0.0,4000.0,0.0,0,0,0,0,0,0,0,0,1648
1542,0,0.0,0.0,10500.0,0.0,10,0,0,0,0,0,0,0,1648
1543,0,0.0,0.0,3500.0,0.0,0,0,0,0,0,0,0,0,1648
1544,0,0.0,0.0,7500.0,0.0,0,0,0,0,0,0,0,0,1641
1545,0,0.0,0.0,2500.0,0.0,22,0,0,0,0,0,0,0,1637
1546,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1636
1547,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1634
1548,0,0.0,0.0,2115.93,0.0,18,0,0,0,0,0,0,0,1634
1549,0,0.0,0.0,7500.0,0.0,32,0,0,0,0,0,0,0,1630
1550,0,0.0,0.0,5600.0,0.0,13,0,0,0,0,0,0,0,1629
1551,0,0.0,0.0,9240.0,0.0,13,0,0,0,0,0,0,0,1629
1552,0,0.0,0.0,10080.0,0.0,8,0,0,0,0,0,0,0,1629
1553,0,0.0,0.0,9576.0,0.0,7,0,0,0,0,0,0,0,1629
1554,0,0.0,0.0,8000.0,0.0,24,0,0,0,0,0,0,0,1628
1555,0,0.0,0.0,3347.55,0.0,25,0,0,0,0,0,0,0,1627
1556,0,0.0,0.0,1300.0,0.0,14,0,0,0,0,0,0,0,1624
1557,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1624
1558,0,0.0,0.0,5800.0,0.0,27,0,0,0,0,0,0,0,1613
1559,0,0.0,0.0,6500.0,0.0,22,0,0,0,0,0,0,0,1608
1560,0,0.0,0.0,2115.93,0.0,0,0,0,0,0,0,0,0,1601
1561,0,0.0,0.0,7000.0,0.0,29,0,0,0,0,0,0,0,1601
1562,0,0.0,0.0,6800.0,0.0,28,0,0,0,0,0,0,0,1599
1563,0,0.0,0.0,4200.0,0.0,33,0,0,0,0,0,0,0,1596
1564,0,0.0,0.0,5880.0,0.0,7,0,0,0,0,0,0,0,1589
1565,0,0.0,0.0,7189.0,0.0,33,0,0,0,0,0,0,0,1588
1566,0,0.0,0.0,9240.0,0.0,19,0,0,0,0,0,0,0,1587
1567,0,0.0,0.0,5990.5,0.0,43,0,0,0,0,0,0,0,1586
1568,0,0.0,0.0,2500.0,0.0,19,0,0,0,0,0,0,0,1585
1569,0,0.0,0.0,12000.0,0.0,32,0,0,0,0,0,0,0,1581
1570,0,0.0,0.0,5000.0,0.0,28,0,0,0,0,0,0,0,1581
1571,0,0.0,0.0,8000.0,0.0,59,0,0,0,0,0,0,0,1578
1572,0,0.0,0.0,35000.0,0.0,48,0,0,0,0,0,0,0,1575
1573,0,0.0,0.0,2850.0,0.0,54,0,0,0,0,0,0,0,1573
1574,0,0.0,0.0,5156.9,0.0,20,0,0,0,0,0,0,0,1572
1575,0,0.0,0.0,6720.0,0.0,41,0,0,0,0,0,0,0,1567
1576,0,0.0,0.0,12000.0,0.0,13,0,0,0,0,0,0,0,1567
1577,0,0.0,0.0,3000.0,0.0,13,0,0,0,0,0,0,0,1567
1578,0,0.0,0.0,9000.0,0.0,42,0,0,0,0,0,0,0,1565
1579,0,0.0,0.0,2500.0,0.0,26,0,0,0,0,0,0,0,1561
1580,0,0.0,0.0,4500.0,0.0,53,0,0,0,0,0,0,0,1561
1581,0,0.0,0.0,2300.0,0.0,19,0,0,0,0,0,0,0,1560
1582,0,0.0,0.0,12000.0,0.0,28,0,0,0,0,0,0,0,1560
1583,0,0.0,0.0,5000.0,0.0,12,0,0,0,0,0,0,0,1553
1584,0,0.0,0.0,9744.0,0.0,19,0,0,0,0,0,0,0,1553
1585,0,0.0,0.0,12096.0,0.0,27,0,0,0,0,0,0,0,1553
1586,0,0.0,0.0,8427.0,0.0,43,0,0,0,0,0,0,0,1552
1587,0,0.0,0.0,14448.0,0.0,32,0,0,0,0,0,0,0,1552
1588,0,0.0,0.0,10000.0,0.0,40,0,0,0,0,0,0,0,1550
1589,0,0.0,0.0,6200.0,0.0,12,0,0,0,0,0,0,0,1550
1590,0,0.0,0.0,10920.0,0.0,43,0,0,0,0,0,0,0,1546
1591,0,0.0,0.0,2300.0,0.0,33,0,0,0,0,0,0,0,1540
1592,0,0.0,0.0,8500.0,0.0,10,0,0,0,0,0,0,0,1539
1593,0,0.0,0.0,7000.0,0.0,13,0,0,0,0,0,0,0,1539
1594,0,0.0,0.0,9744.0,0.0,7,0,0,0,0,0,0,0,1537
1595,0,0.0,0.0,3000.0,0.0,11,0,0,0,0,0,0,0,1537
1596,0,0.0,0.0,3000.0,0.0,27,0,0,0,0,0,0,0,1536
1597,0,0.0,0.0,9240.0,0.0,5,0,0,0,0,0,0,0,1536
1598,0,0.0,0.0,9072.0,0.0,31,0,0,0,0,0,0,0,1533
1599,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1532
1600,0,0.0,0.0,3200.0,0.0,90,0,0,0,0,0,0,0,1531
1601,0,0.0,0.0,2000.0,0.0,22,0,0,0,0,0,0,0,1525
1602,0,0.0,0.0,2000.0,0.0,16,0,0,0,0,0,0,0,1517
1603,0,0.0,0.0,6500.0,0.0,41,0,0,0,0,0,0,0,1517
1604,0,0.0,0.0,3500.0,0.0,13,0,0,0,0,0,0,0,1510
1605,0,0.0,0.0,4500.0,0.0,18,0,0,0,0,0,0,0,1509
1606,0,0.0,0.0,8400.0,0.0,20,0,0,0,0,0,0,0,1505
1607,0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,1505
1608,0,0.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,1502
1609,0,0.0,0.0,10584.0,0.0,35,0,0,0,0,0,0,0,1498
1610,0,0.0,0.0,5000.0,0.0,35,0,0,0,0,0,0,0,1498
1611,0,0.0,0.0,5000.0,0.0,32,0,0,0,0,0,0,0,1497
1612,0,0.0,0.0,8500.0,0.0,28,0,0,0,0,0,0,0,1497
1613,0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,1497
1614,0,0.0,0.0,8500.0,0.0,15,0,0,0,0,0,0,0,1497
1615,0,0.0,0.0,9240.0,0.0,11,0,0,0,0,0,0,0,1496
1616,0,0.0,0.0,4500.0,0.0,15,0,0,0,0,0,0,0,1494
1617,0,0.0,0.0,6720.0,0.0,18,0,0,0,0,0,0,0,1494
1618,0,0.0,0.0,13440.0,0.0,25,0,0,0,0,0,0,0,1489
1619,0,0.0,0.0,7000.0,0.0,0,0,0,0,0,0,0,0,1488
1620,0,0.0,0.0,2500.0,0.0,25,0,0,0,0,0,0,0,1488
1621,0,0.0,0.0,1900.0,0.0,0,0,0,0,0,0,0,0,1488
1622,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1487
1623,0,0.0,0.0,4000.0,0.0,9,0,0,0,0,0,0,0,1487
1624,0,0.0,0.0,8568.0,0.0,21,0,0,0,0,0,0,0,1487
1625,0,0.0,0.0,14280.0,0.0,24,0,0,0,0,0,0,0,1484
1626,0,0.0,0.0,15120.0,0.0,0,0,0,0,0,0,0,0,1482
1627,0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,1482
1628,0,0.0,0.0,1100.0,0.0,14,0,0,0,0,0,0,0,1482
1629,0,0.0,0.0,7560.0,0.0,31,0,0,0,0,0,0,0,1480
1630,0,0.0,0.0,8064.0,0.0,10,0,0,0,0,0,0,0,1480
1631,0,0.0,0.0,8904.0,0.0,9,0,0,0,0,0,0,0,1476
1632,0,0.0,0.0,7056.0,0.0,24,0,0,0,0,0,0,0,1473
1633,0,0.0,0.0,7728.0,0.0,5,0,0,0,0,0,0,0,1473
1634,0,0.0,0.0,6070.0,0.0,33,0,0,0,0,0,0,0,1463
1635,0,0.0,0.0,3800.0,0.0,82,0,0,0,0,0,0,0,1462
1636,0,0.0,0.0,5000.0,0.0,13,0,0,0,0,0,0,0,1461
1637,0,0.0,0.0,3000.0,0.0,14,0,0,0,0,0,0,0,1460
1638,0,0.0,0.0,6500.0,0.0,39,0,0,0,0,0,0,0,1460
1639,0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,1460
1640,0,0.0,0.0,2000.0,0.0,7,0,0,0,0,0,0,0,1456
1641,0,0.0,0.0,10416.0,0.0,41,0,0,0,0,0,0,0,1456
1642,0,0.0,0.0,8400.0,0.0,28,0,0,0,0,0,0,0,1456
1643,0,0.0,0.0,8904.0,0.0,9,0,0,0,0,0,0,0,1456
1644,0,0.0,0.0,10416.0,0.0,29,0,0,0,0,0,0,0,1456
1645,0,0.0,0.0,4000.0,0.0,7,0,0,0,0,0,0,0,1455
1646,0,0.0,0.0,11760.0,0.0,19,0,0,0,0,0,0,0,1453
1647,0,0.0,0.0,10920.0,0.0,28,0,0,0,0,0,0,0,1452
1648,0,0.0,0.0,1700.0,0.0,15,0,0,0,0,0,0,0,1449
1649,0,0.0,0.0,1000.0,0.0,14,0,0,0,0,0,0,0,1447
1650,0,0.0,0.0,5500.0,0.0,33,0,0,0,0,0,0,0,1447
1651,0,0.0,0.0,7000.0,0.0,42,0,0,0,0,0,0,0,1447
1652,0,0.0,0.0,9240.0,0.0,31,0,0,0,0,0,0,0,1445
1653,0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1445
1654,0,0.0,0.0,12768.0,0.0,33,0,0,0,0,0,0,0,1442
1655,0,0.0,0.0,11000.0,0.0,46,0,0,0,0,0,0,0,1441
1656,0,0.0,0.0,7500.0,0.0,14,0,0,0,0,0,0,0,1440
1657,0,0.0,0.0,10920.0,0.0,4,0,0,0,0,0,0,0,1440
1658,0,0.0,0.0,8400.0,0.0,45,0,0,0,0,0,0,0,1440
1659,0,0.0,0.0,6500.0,0.0,29,0,0,0,0,0,0,0,1440
1660,0,0.0,0.0,4800.0,0.0,13,0,0,0,0,0,0,0,1439
1661,0,0.0,0.0,9744.0,0.0,66,0,0,0,0,0,0,0,1434
1662,0,0.0,0.0,8400.0,0.0,28,0,0,0,0,0,0,0,1434
1663,0,0.0,0.0,8400.0,0.0,29,0,0,0,0,0,0,0,1433
1664,0,0.0,0.0,0.0,0.0,62,0,0,0,0,0,0,0,1433
1665,0,0.0,0.0,9500.0,0.0,34,0,0,0,0,0,0,0,1433
